-0.496750, -0.809320
-0.046846, 0.284280
0.157140, 0.775140
0.706656, -0.929502
-0.040803, 0.983825
0.942869, 0.653615
-0.302103, 0.214209
0.181799, -0.661916
0.866573, -0.235328
0.193152, -0.180456
0.363750, 0.983459
-0.199438, 0.022736
0.228919, -0.688406
-0.998169, -0.009796
-0.774346, 0.783624
-0.281716, 0.884945
0.085238, -0.453230
-0.514634, -0.832209
-0.777703, -0.036714
-0.602771, 0.014435
0.736503, -0.143590
0.617847, -0.968383
-0.488937, 0.463973
0.770684, 0.338237
-0.777886, -0.338908
0.520127, 0.070772
0.070101, 0.015473
-0.343303, -0.621815
0.046785, 0.236366
0.998779, -0.033113
0.549608, -0.418561
-0.577319, 0.259133
0.156529, -0.217383
0.335246, -0.772820
-0.626759, 0.054231
0.899106, -0.033784
0.165807, -0.254433
0.324992, 0.067049
-0.909665, 0.200598
0.543382, 0.853267
-0.166112, 0.386883
-0.433638, 0.542955
-0.023164, -0.143162
0.854610, -0.599963
-0.208716, -0.396222
0.999817, -0.064791
-0.113193, 0.374248
-0.963256, 0.220740
-0.483627, -0.999756
-0.303323, -0.619129
0.354656, 0.314127
-0.086337, -0.679067
-0.437910, -0.793451
0.898862, -0.243507
0.946043, 0.393414
-0.907773, 0.606311
0.032319, 0.450117
0.307047, 0.810907
-0.140355, -0.320109
0.376995, -0.360454
-0.691397, 0.375347
0.620594, -0.452010
0.779046, -0.962584
-0.565905, 0.649098
-0.973388, -0.885678
0.326029, -0.140172
-0.026399, -0.178503
-0.294717, 0.786187
-0.697256, -0.392926
0.736259, -0.591052
-0.349284, -0.175939
0.572008, -0.367046
0.210547, -0.828303
-0.720328, -0.238319
-0.442915, 0.469405
-0.230567, -0.039521
-0.492416, 0.324808
-0.960570, -0.229408
0.830134, -0.740898
0.050630, -0.263833
0.611744, 0.851863
0.542039, 0.207434
0.099704, -0.532517
0.100497, -0.618213
0.827754, -0.872799
-0.203284, -0.353923
-0.160192, -0.913205
-0.300089, 0.281472
-0.175878, 0.684988
0.584460, -0.404889
0.969909, -0.977233
-0.860286, 0.539048
0.359294, 0.038728
0.997131, 0.880795
-0.293435, 0.539720
0.884945, -0.013703
-0.741752, -0.247719
0.226173, -0.720328
0.665090, -0.044282
-0.511460, 0.440535
0.639515, 0.759697
-0.397748, 0.401959
0.210974, 0.588488
-0.244118, -0.787530
-0.608936, -0.064364
-0.116062, -0.176672
0.061556, -0.050020
-0.841609, -0.135899
0.897397, 0.916013
0.796686, 0.468917
-0.862545, 0.192175
0.498093, 0.216407
-0.984252, 0.167760
0.822260, -0.754875
-0.335551, -0.197668
0.821100, -0.392804
0.303018, 0.309610
-0.762688, 0.923093
-0.475509, 0.548204
0.582080, -0.600940
0.491989, 0.682119
0.403180, -0.728874
0.857906, -0.326823
-0.941710, 0.736869
-0.781915, -0.831965
0.303995, -0.562181
0.914365, -0.657949
0.013520, -0.444136
0.995911, -0.737175
-0.663442, -0.415448
-0.845210, -0.664052
-0.387799, 0.839473
0.445662, 0.394757
-0.651051, -0.231422
0.603137, 0.997742
0.583361, 0.126865
-0.230018, -0.504929
0.929807, 0.075655
-0.552782, 0.427412
0.634877, 0.271096
0.480209, -0.181188
0.947264, 0.002899
0.891110, 0.927366
-0.882626, -0.553392
-0.626942, -0.985473
0.337992, -0.908444
-0.744072, 0.697623
-0.061434, 0.407270
0.757439, 0.445235
0.146519, 0.810175
0.332133, -0.218665
0.726920, 0.994140
0.930540, -0.242103
-0.186071, -0.313395
-0.019379, 0.259926
0.245949, -0.106906
0.904782, 0.704703
-0.282876, -0.308145
0.984313, -0.301553
0.058199, -0.357036
-0.615955, 0.212500
-0.042085, -0.127903
0.149876, -0.159032
0.439436, 0.893185
-0.009247, 0.703726
-0.597949, -0.768303
-0.340739, 0.555773
0.542650, -0.088656
0.741813, -0.333598
0.968139, 0.866268
0.671255, -0.969359
0.812006, -0.658437
-0.224525, 0.474654
-0.833125, -0.654836
-0.827143, 0.218482
-0.353130, 0.211890
-0.671865, 0.458663
-0.109775, -0.655507
0.081210, 0.532151
0.316385, -0.807917
-0.039460, 0.225440
0.449995, -0.470138
-0.405255, 0.790216
0.122776, -0.898190
-0.965819, 0.228858
-0.132481, -0.310770
-0.204932, 0.411969
-0.184118, 0.667959
-0.561327, 0.590014
-0.587756, -0.884457
-0.501572, 0.862850
-0.742912, -0.467208
0.567309, 0.167577
-0.608875, 0.239845
-0.642872, 0.349773
-0.666433, 0.511765
-0.455794, 0.878048
0.187353, -0.486190
-0.788629, -0.233558
0.122105, -0.898923
0.701041, -0.734001
-0.450301, -0.457198
-0.309488, -0.111362
-0.696951, 0.235817
-0.697134, -0.675222
0.131443, 0.468429
0.064913, -0.180517
0.824885, 0.297464
-0.474410, 0.566332
-0.720450, 0.601550
0.347331, 0.684866
-0.182226, 0.371990
0.681814, -0.658376
-0.926450, 0.305094
-0.355632, 0.578661
-0.242103, 0.757317
-0.302347, -0.588733
0.614734, -0.873409
0.758477, 0.758110
-0.118564, 0.721549
-0.160558, -0.234535
0.565233, 0.181555
-0.961180, -0.911069
0.848689, -0.489608
-0.309915, -0.305521
-0.063143, -0.214454
-0.516221, 0.741203
0.658010, 0.605396
0.375713, -0.890988
-0.869442, 0.337687
0.091525, 0.133702
0.809992, -0.768853
-0.957823, 0.110385
-0.774773, 0.452925
-0.537889, 0.130222
0.721427, -0.886166
0.581957, -0.189123
-0.483322, 0.345256
0.649281, 0.484298
0.389569, 0.488510
-0.390118, 0.404096
-0.693167, 0.460372
-0.738823, -0.465316
-0.694082, -0.643056
0.690847, 0.485336
-0.057039, -0.641774
-0.186987, -0.849361
-0.379437, -0.004181
0.815302, -0.378399
-0.893674, 0.846431
0.327616, 0.927366
-0.444136, 0.714103
0.126560, 0.172460
-0.648366, 0.362468
-0.812433, -0.369121
-0.928953, 0.861080
0.897031, 0.359722
0.895993, 0.606861
0.236793, -0.105869
-0.224219, -0.915830
0.754692, 0.588183
0.657643, 0.425886
0.131687, 0.161412
-0.905515, 0.836848
0.159948, -0.984191
-0.454390, 0.944334
-0.056856, -0.115696
0.680349, -0.864132
0.132054, 0.374126
-0.001617, 0.948424
-0.992126, -0.033174
-0.920774, 0.570055
0.225623, 0.038301
-0.227088, -0.481491
-0.969970, 0.460555
0.644276, 0.557237
0.757134, -0.652272
-0.015961, -0.087924
0.432722, -0.489914
0.699087, -0.147618
-0.718314, 0.176244
-0.606861, 0.696341
0.959716, -0.451460
0.952574, 0.305643
-0.680410, 0.752373
0.947508, 0.130955
0.526658, 0.742546
-0.837397, -0.130161
-0.667470, 0.729545
0.569201, -0.198645
0.323160, -0.312479
-0.949644, 0.858455
-0.049348, -0.493210
0.194189, -0.498947
0.163915, -0.646474
0.464034, -0.546861
-0.551317, -0.201209
-0.938475, -0.635426
0.090548, 0.279885
-0.206946, 0.462142
-0.527146, 0.456038
-0.747734, -0.749565
0.222877, -0.979064
0.632313, -0.672658
-0.982849, 0.535447
-0.521531, -0.626209
0.860775, -0.158727
0.695975, -0.617115
0.650197, 0.620472
-0.877499, 0.189306
0.835566, -0.339152
0.981689, 0.362285
0.991455, -0.608386
0.525925, -0.476119
0.111606, 0.250649
-0.815363, 0.156468
-0.561937, -0.553453
-0.471603, 0.959777
0.638050, -0.322367
-0.638356, -0.178014
-0.858699, 0.370464
0.257302, -0.533189
-0.550096, -0.999695
-0.155004, -0.161840
0.233192, -0.943602
0.166051, 0.285928
0.020295, 0.213904
-0.593188, -0.384686
-0.697012, -0.724357
-0.676199, -0.938597
-0.138646, -0.554247
-0.327128, 0.252602
-0.876156, 0.497971
-0.045808, -0.775933
0.376202, -0.599414
-0.213172, 0.545579
0.629261, -0.038240
0.224342, 0.623829
0.960387, -0.944212
-0.675710, 0.244179
-0.860408, -0.005158
0.284219, -0.587512
-0.646535, 0.606922
-0.543321, 0.560533
0.839045, 0.584155
0.555406, -0.823115
0.240577, -0.337443
0.365520, -0.073275
-0.498520, -0.803461
0.270302, -0.678579
0.103793, 0.690298
0.906430, -0.997497
-0.532212, -0.151158
0.261086, 0.700858
0.324198, -0.288614
0.522935, 0.933592
0.871883, -0.571642
-0.000946, 0.503159
0.532823, 0.246498
-0.588916, 0.858577
-0.882565, -0.737175
0.883236, 0.382550
0.212622, 0.510910
0.933103, 0.667592
0.604602, -0.058687
-0.220130, -0.157994
0.549974, -0.140355
0.281289, -0.990173
0.706290, -0.616199
0.811335, 0.866268
0.535997, 0.483139
-0.607410, 0.551256
-0.005097, 0.162206
-0.605090, -0.195593
-0.681448, 0.352031
0.112400, 0.482467
0.718925, 0.070162
0.532456, 0.503037
0.803461, -0.586840
-0.391583, 0.276467
-0.470626, -0.056368
-0.651234, 0.688711
0.506027, -0.965758
0.035127, 0.696768
0.456526, 0.731193
-0.118625, -0.398968
0.652944, 0.699637
0.447493, 0.054781
0.136143, -0.185949
0.118870, 0.875362
-0.466536, -0.044771
0.965270, -0.282144
-0.713492, 0.576830
-0.709464, 0.675527
-0.898618, -0.395795
-0.813044, 0.867183
0.434614, -0.772515
-0.594836, -0.923215
0.826106, 0.152074
0.853877, 0.505295
-0.107212, 0.867977
-0.959899, 0.698660
-0.205420, -0.498032
0.764214, 0.714225
-0.014435, 0.814081
-0.619617, 0.587573
-0.937193, -0.099765
-0.062960, -0.836970
-0.474288, -0.833918
0.507797, -0.650258
0.257363, 0.131382
-0.973388, 0.865963
0.541368, 0.629322
-0.060213, -0.465865
0.426679, 0.963561
-0.013886, -0.810236
-0.748039, -0.416242
-0.581103, -0.734916
-0.856868, -0.156102
-0.018097, 0.112033
-0.704459, 0.404889
-0.048616, -0.874874
-0.145604, 0.843928
-0.442488, -0.271462
-0.795282, -0.966124
-0.903439, 0.288003
-0.515366, -0.145482
-0.952208, -0.988464
0.133396, -0.202002
0.505844, -0.098849
0.286721, -0.968322
-0.757134, -0.182897
-0.166601, -0.519456
-0.288430, -0.281228
-0.056734, 0.491440
0.302286, 0.143223
0.881161, 0.641774
0.166417, -0.015290
-0.081637, -0.744560
0.919004, 0.637623
-0.846065, 0.188452
-0.467818, 0.564928
0.059236, -0.553941
-0.266579, 0.355266
0.556871, -0.805048
0.219031, -0.669485
-0.552232, -0.267983
0.997681, -0.233314
-0.001190, -0.027009
0.174474, -0.209326
-0.498032, 0.023225
0.489486, -0.984680
0.619739, 0.392315
-0.077670, -0.024751
-0.672475, -0.583483
-0.323893, -0.574267
-0.733390, -0.549486
-0.147923, 0.567675
-0.680532, -0.609180
0.128880, 0.260842
0.220496, 0.094150
-0.242409, 0.287698
-0.986145, 0.252480
0.186560, 0.730461
-0.827448, -0.711905
0.626453, 0.524277
-0.811090, 0.830378
-0.129856, -0.751518
-0.548814, -0.663320
0.678762, -0.781549
0.217139, -0.578539
0.046358, -0.058870
0.498215, 0.453536
-0.343547, -0.003937
0.666311, -0.013764
-0.157933, 0.404584
0.595447, 0.581957
-0.637684, 0.550462
0.151463, -0.406476
0.308084, 0.712760
-0.158544, 0.465438
0.448836, 0.275491
0.436323, -0.883602
0.333476, -0.324931
-0.621937, -0.032319
-0.542467, -0.851680
0.784906, -0.823054
0.809442, 0.344523
0.866756, -0.356853
0.107883, -0.137791
-0.437056, -0.657949
-0.956603, 0.775262
0.215430, -0.442671
0.836360, -0.790948
0.089511, 0.568285
-0.576769, 0.030427
-0.445173, -0.643056
0.585559, 0.712821
0.738762, 0.897580
0.331095, -0.559923
-0.534776, -0.409711
0.843257, 0.511521
-0.708853, 0.402326
-0.692434, -0.891049
-0.547166, 0.277749
-0.068575, 0.490890
-0.464644, -0.619312
0.465865, -0.325907
0.676626, 0.731742
-0.454634, 0.666555
0.119602, -0.197913
0.155614, -0.687002
0.924497, 0.627308
-0.457198, 0.817133
-0.346721, 0.002411
0.877255, 0.001190
-0.159825, 0.322428
0.982788, -0.632984
0.058626, 0.629139
-0.554369, -0.979919
0.399640, 0.428144
-0.585314, -0.480758
0.171972, -0.162999
-0.595202, -0.285134
0.637745, 0.629017
0.417768, 0.638050
-0.404279, -0.266945
-0.308817, -0.497726
-0.375286, -0.246498
-0.610462, 0.881954
0.799677, 0.072054
-0.451582, -0.871761
-0.307230, -0.906003
-0.414411, -0.913511
-0.527512, -0.798212
-0.309122, -0.823908
0.912595, 0.977599
0.407819, -0.103000
-0.876400, 0.258400
-0.281899, -0.176061
-0.180029, 0.585681
-0.055940, 0.151463
-0.065645, 0.611621
-0.221473, -0.147313
0.392438, -0.974914
-0.242836, 0.513230
-0.140049, 0.560106
0.483932, 0.903989
-0.724479, -0.352092
-0.076266, 0.353984
-0.019379, -0.723075
-0.926878, 0.987671
-0.740226, -0.378155
0.323344, -0.113559
0.103671, 0.004669
-0.173803, -0.760063
-0.993042, 0.750603
0.177648, -0.452864
0.614551, 0.500717
0.728751, -0.068880
-0.973205, -0.455855
-0.160619, 0.629444
0.578722, 0.732719
0.385418, -0.276833
-0.096652, 0.539232
0.831660, -0.833918
0.093234, -0.176122
-0.815424, 0.177831
0.771844, 0.869320
0.136387, -0.937864
0.888058, 0.248207
0.712088, -0.485763
0.045015, 0.085177
0.734123, 0.477950
-0.822321, -0.724174
-0.584826, -0.383099
0.389752, -0.774773
0.392682, -0.538499
0.763237, -0.331584
0.517014, 0.293435
-0.046297, -0.864376
0.706290, 0.831904
0.383038, -0.375713
0.180090, 0.782281
-0.158238, 0.040742
0.384564, 0.311441
-0.684988, -0.026093
-0.078951, 0.510544
-0.157323, 0.363445
0.791803, -0.090915
-0.772088, 0.625111
-0.726005, -0.897946
0.405560, 0.795404
-0.264199, 0.552904
0.282998, 0.258400
0.705313, -0.365154
0.866573, -0.382733
-0.492904, -0.027070
-0.514695, -0.727592
0.776971, -0.850887
-0.074801, -0.730583
-0.832087, -0.166051
-0.714408, -0.020905
-0.439009, 0.405194
0.371258, 0.171728
-0.908689, 0.118564
0.431745, 0.048860
0.303812, 0.890927
0.061068, -0.205908
-0.249916, 0.759636
-0.929807, -0.793756
-0.660451, -0.920164
-0.855770, 0.976928
0.756157, 0.523301
0.097812, -0.824946
0.254860, -0.060823
-0.459883, -0.498825
0.149144, -0.858089
0.763115, 0.873653
0.302469, -0.313150
0.664357, 0.908994
-0.064058, 0.696585
0.518052, 0.860164
-0.934568, -0.199683
-0.594409, 0.573534
-0.120518, 0.250038
-0.880551, -0.971923
-0.628590, 0.273598
0.351848, -0.980346
-0.462203, -0.270363
0.980834, -0.448592
0.456221, 0.125401
0.267129, 0.494369
0.553331, -0.940001
-0.226600, -0.920164
-0.621754, -0.843074
0.818232, 0.786676
-0.808588, 0.546007
-0.721671, 0.184484
0.682669, 0.959777
-0.449141, 0.298074
-0.869747, 0.505173
0.487960, 0.052522
0.314982, -0.826594
-0.883358, 0.363262
0.499191, 0.150975
0.957030, 0.433210
-0.214331, 0.993469
0.749382, 0.819697
-0.832087, -0.274514
0.404950, 0.832759
0.583850, -0.070894
-0.008454, 0.828669
0.285989, -0.117893
0.566820, 0.959838
0.841304, -0.188940
0.671377, 0.945006
0.071322, 0.318400
-0.704825, 0.420698
0.246986, 0.049471
-0.871273, 0.437788
-0.150426, -0.341105
0.911740, -0.335307
-0.789361, 0.141575
0.692251, -0.139500
0.343181, 0.588122
0.808527, 0.179601
0.277017, -0.570421
0.405499, 0.871395
0.210303, 0.232887
0.299722, -0.063387
-0.209998, 0.108615
0.003754, -0.696402
0.833979, -0.204199
-0.276589, 0.086093
-0.193457, -0.515854
-0.859554, -0.514084
-0.638905, -0.562487
-0.207312, 0.902646
0.260842, -0.519700
0.864010, -0.187475
-0.008332, 0.409955
-0.802545, 0.980224
-0.621693, -0.602710
-0.656240, -0.436262
-0.482406, 0.438520
0.456282, -0.322062
0.339824, -0.080660
-0.152623, 0.976196
-0.887997, 0.355754
0.017182, 0.815058
0.195349, 0.372662
0.966857, 0.562975
0.368145, -0.016572
0.610157, -0.383831
-0.971435, -0.767083
-0.905026, -0.315836
-0.411542, -0.734306
-0.152135, 0.907041
-0.629383, -0.116611
-0.847468, 0.367290
0.323649, 0.651967
-0.922178, 0.559252
-0.135777, -0.377300
-0.435835, 0.377117
0.161901, 0.729240
0.483688, 0.185949
-0.822504, -0.077670
-0.514756, -0.463546
-0.232276, -0.894345
0.436811, -0.912839
0.168676, -0.065035
0.278542, -0.703848
0.171117, 0.542772
-0.902158, -0.555162
0.299417, -0.748283
-0.759453, -0.444197
0.306619, 0.338420
0.268471, 0.768487
0.299234, -0.089572
-0.421735, 0.733512
0.802423, 0.959716
-0.507492, -0.409955
-0.920286, -0.346721
0.635670, -0.913388
0.019318, -0.074190
0.408063, 0.409772
0.898373, 0.434553
0.370037, -0.718131
0.339824, 0.940672
-0.651479, -0.108921
0.772454, 0.178503
0.078951, 0.215857
0.707327, 0.275796
0.194678, 0.306131
0.143468, -0.212928
-0.623402, 0.084933
-0.585070, 0.403119
-0.524216, 0.230934
0.791253, -0.601978
-0.579577, 0.706168
-0.855220, 0.878048
-0.278542, 0.490829
0.997436, -0.107578
0.387555, -0.912961
0.257118, 0.471664
-0.936888, -0.644398
-0.039827, -0.347514
-0.798578, 0.246193
0.328837, 0.554369
-0.914548, 0.985290
0.457930, 0.569506
-0.491501, -0.716605
-0.056734, -0.272073
0.928220, -0.875362
-0.236488, -0.698416
-0.095309, 0.700247
0.728813, -0.291238
-0.362529, 0.049409
0.808161, -0.218299
0.411725, 0.970031
-0.351970, 0.460494
0.767571, 0.760796
-0.404462, 0.974975
-0.795770, 0.358379
-0.463057, 0.577074
-0.767693, 0.431318
0.866146, -0.113010
-0.414228, -0.006439
-0.106235, 0.915098
0.406781, -0.900082
0.010834, -0.178503
-0.784356, 0.186499
-0.081820, -0.522874
-0.521287, -0.382611
-0.764702, -0.112033
-0.414411, 0.001556
-0.199683, -0.455672
-0.949828, 0.841487
-0.025971, -0.240272
-0.254006, 0.076327
0.259987, -0.940916
0.989257, 0.082308
-0.445906, -0.318461
0.282693, 0.692312
0.335368, -0.741935
0.531236, 0.797845
0.109836, -0.272317
-0.456526, -0.904843
-0.577563, 0.554857
0.630482, -0.461043
-0.253761, 0.309427
0.114719, 0.064974
-0.436018, -0.327067
0.561998, 0.144932
-0.046602, -0.066988
-0.452132, -0.263649
-0.011505, 0.028413
0.772820, -0.811335
-0.729545, 0.207556
-0.663991, 0.669301
-0.100742, -0.637196
-0.016388, 0.671987
-0.800287, 0.102756
0.140416, 0.168920
-0.486435, 0.625904
0.540513, -0.029145
0.370708, -0.543321
-0.732841, -0.143956
-0.648366, 0.108432
0.016205, -0.968871
0.954161, -0.266396
0.393658, 0.487533
-0.224158, 0.825312
-0.938169, 0.813471
-0.673879, 0.031892
-0.454817, 0.026582
0.779473, -0.852290
-0.491379, 0.988403
0.982116, 0.341716
-0.678457, 0.962889
0.026032, 0.686819
0.719108, 0.882382
-0.298990, 0.052950
-0.626514, 0.883114
-0.861629, -0.574389
0.188818, -0.327494
0.959227, -0.287210
-0.870540, 0.291238
0.237648, 0.102573
0.398114, -0.167943
-0.405316, 0.033967
0.772027, -0.321390
0.732170, -0.156102
-0.086581, -0.174230
-0.278848, 0.152074
0.464278, -0.155309
0.356792, -0.953307
0.738945, 0.055147
0.891903, -0.866268
-0.173193, -0.533067
0.461898, -0.488388
-0.081881, 0.053743
0.513962, 0.734367
-0.335978, -0.078707
-0.447798, -0.174474
-0.614612, 0.932615
0.512253, -0.594409
-0.059297, -0.647450
-0.923704, -0.005280
0.067537, -0.924802
0.243568, -0.446150
0.008515, -0.005341
-0.534715, -0.672781
0.235267, -0.916501
-0.339396, 0.047334
-0.917356, 0.740898
0.422102, -0.433821
0.105075, -0.027680
0.726249, -0.025544
0.968566, 0.964293
-0.539781, -0.727958
0.690298, 0.615467
-0.922849, -0.348674
-0.961852, -0.412030
0.693289, -0.543931
0.903134, 0.440413
-0.061617, 0.879574
-0.543321, -0.594653
-0.126377, 0.462447
0.906003, -0.625904
0.287088, 0.454390
0.659108, 0.650746
-0.318339, 0.101474
-0.287027, -0.961913
-0.733451, 0.922056
-0.923338, -0.181005
-0.735160, -0.967467
-0.958251, -0.806391
0.850642, 0.587939
-0.886349, -0.263222
0.026826, -0.603504
-0.585192, -0.562670
0.757439, 0.774224
-0.626270, 0.882076
-0.333903, 0.698843
0.511216, 0.146275
-0.386578, 0.327921
-0.863399, -0.045320
0.465743, 0.942320
-0.232215, 0.673391
0.367840, -0.621815
-0.915403, -0.303018
-0.168065, -0.990295
-0.768609, 0.792718
-0.043855, 0.344768
0.279092, -0.036348
-0.916746, 0.296976
0.659841, -0.605335
-0.785272, 0.195410
-0.612781, 0.042268
0.489792, -0.404401
0.873714, 0.431745
-0.955443, -0.046419
0.158483, 0.223670
0.561937, -0.774285
-0.642140, 0.113071
0.825373, -0.543199
-0.848994, 0.622120
-0.410382, 0.418928
0.113132, -0.649464
-0.920286, -0.636158
-0.291360, -0.754448
-0.568407, -0.049104
-0.242286, -0.546434
0.387066, 0.413007
0.186926, -0.683706
-0.445845, 0.024262
-0.121250, -0.925413
0.547716, -0.070345
0.430036, -0.159032
-0.679800, -0.598437
-0.365947, 0.404523
-0.002838, -0.415876
0.497177, -0.569262
0.528672, -0.211951
0.603504, 0.617725
-0.530137, 0.399579
-0.360759, -0.627857
0.203101, -0.535813
-0.109470, 0.567614
-0.086520, -0.990356
-0.474593, -0.053133
-0.368877, 0.168920
-0.525925, 0.731803
0.652699, -0.833369
-0.280496, 0.002289
-0.346660, -0.767998
-0.190283, 0.407636
-0.196387, 0.498886
-0.593310, -0.228065
0.202246, 0.957396
-0.318583, 0.157201
0.937742, 0.518723
-0.629810, 0.945372
0.091586, -0.744621
0.303079, -0.497177
-0.004303, -0.119602
0.217566, -0.011017
-0.944761, -0.473861
-0.329936, -0.127598
0.451765, 0.887875
0.857356, 0.716056
0.036287, -0.208228
-0.839167, 0.794733
0.727653, -0.747612
-0.774224, 0.106967
-0.273904, -0.920225
0.388531, -0.655568
-0.143284, -0.899289
-0.736747, -0.620167
-0.646535, -0.944517
0.302347, 0.837947
-0.602161, -0.767388
0.140782, 0.310465
-0.276528, 0.905026
0.539293, 0.778314
-0.400311, 0.628773
-0.263283, 0.803034
0.506760, -0.531968
-0.974364, 0.050630
-0.185400, -0.791620
0.363201, -0.290139
-0.221534, 0.620594
-0.171300, -0.632557
-0.837092, -0.162450
0.742851, 0.902585
-0.192480, -0.092135
-0.742058, 0.964049
-0.553392, -0.413556
0.235084, 0.591479
-0.904843, 0.427168
0.217078, -0.456404
0.313822, 0.237526
-0.686880, -0.103610
0.664785, -0.039521
0.805231, 0.472762
0.672536, 0.043184
0.290017, 0.667104
0.600146, -0.642506
-0.831477, -0.773309
0.354900, 0.733573
0.295633, 0.553148
0.835139, 0.168432
0.602222, 0.084689
0.031159, -0.225623
0.502915, -0.675466
0.192480, -0.473434
0.901242, 0.075106
-0.626148, -0.125095
-0.395367, 0.442122
-0.327128, 0.281350
-0.037263, 0.170995
-0.528367, -0.254494
-0.460005, -0.122532
-0.005829, 0.381085
-0.362957, -0.264748
-0.506394, 0.105564
-0.528977, 0.183569
-0.619922, -0.494247
-0.170507, 0.216102
-0.396893, 0.941465
0.009125, -0.184973
-0.400250, 0.949950
0.851985, 0.092074
0.122166, 0.014008
-0.308145, -0.301614
0.256325, 0.755364
0.024140, -0.932371
0.945006, 0.616626
-0.290628, -0.947569
-0.673635, 0.094028
0.525681, -0.481491
-0.797357, 0.583117
0.880856, 0.458419
-0.051119, 0.900754
0.497177, -0.813288
-0.823298, 0.545091
0.881283, 0.180517
-0.535997, 0.756279
0.391949, -0.873898
0.463485, -0.559618
-0.282144, -0.263894
0.702628, -0.980346
0.577868, 0.897641
0.387921, -0.729667
-0.543260, 0.715995
-0.474960, 0.211646
-0.811579, -0.985473
0.668081, -0.892087
0.199377, 0.854793
0.610218, 0.646901
0.224647, 0.637867
0.328532, 0.355449
0.309183, -0.648793
-0.505295, 0.317179
-0.093417, 0.521653
0.865108, -0.747734
0.888180, -0.561510
0.861873, 0.024079
-0.725272, -0.791742
-0.341594, 0.632923
0.503342, 0.204505
-0.919248, -0.238197
-0.958190, 0.473739
-0.361675, 0.934568
0.163488, -0.337870
0.995483, 0.350078
0.694266, 0.023041
-0.802301, 0.454939
0.545396, -0.930235
0.963866, 0.316691
-0.156468, -0.564684
0.356792, 0.860347
-0.529160, 0.501389
0.146641, 0.030671
-0.171850, -0.640553
-0.823237, -0.056917
-0.367107, -0.333110
0.046907, -0.915159
-0.435102, -0.040803
0.424543, -0.370220
0.572436, -0.017426
0.298563, 0.928831
-0.349528, 0.608325
0.486068, -0.761406
0.904843, -0.108615
0.705863, 0.751457
0.713065, 0.836421
0.530869, -0.012360
0.796503, -0.567003
-0.467940, 0.614246
0.014008, 0.523545
-0.073946, 0.752190
0.691519, 0.064608
0.039033, -0.166356
0.299112, -0.653737
-0.099826, -0.927000
0.288003, -0.269326
-0.724235, 0.614002
0.900510, -0.527635
-0.542467, -0.585986
-0.235145, -0.816340
-0.882321, 0.930540
-0.912046, -0.493454
-0.457869, 0.669851
-0.741874, -0.445723
-0.444258, 0.661977
-0.329386, -0.314615
-0.548509, 0.923948
0.588000, -0.828425
0.235511, 0.973449
0.848506, 0.323099
-0.498642, -0.543748
-0.765435, -0.366558
0.245949, 0.949217
0.313944, -0.493637
-0.061007, 0.001190
0.565477, -0.873104
0.158910, -0.524522
-0.396588, 0.040071
0.107822, -0.744926
0.311441, 0.998474
0.317850, 0.373577
0.698965, -0.357646
-0.138829, 0.634632
